QueryAcc	Query_Length	HitDescription	HitName	HItLength	HitBits	HSP_rank	%ID	eValue	Query_Start	Query_End	Hit_start	Hit_end	HSP_length
g9463.t1	876	60S ribosomal protein L5 OS=Dunaliella salina OX=3046 GN=RPL5 PE=2 SV=1	sp|O22608|RL5_DUNSA	271	338.961	1	68.4210526315789	2.18414e-116	13	810	17	267	266
g9464.t1	1725	Kinesin-II 85 kDa subunit OS=Strongylocentrotus purpuratus OX=7668 GN=KRP85 PE=1 SV=1	sp|P46872|KRP85_STRPU	699	152.525	1	29.5774647887324	6.77152e-38	40	1182	10	369	426
g9467.t1	3222	Dynein assembly factor 5, axonemal OS=Mus musculus OX=10090 GN=Dnaaf5 PE=1 SV=1	sp|B9EJR8|DAAF5_MOUSE	853	69.707	1	32.8571428571429	1.24851e-10	2782	3183	707	843	140
g9468.t1	600	Succinate dehydrogenase assembly factor 3, mitochondrial OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=SDH7 PE=3 SV=1	sp|Q59L89|SDHF3_CANAL	122	65.0846	1	35.1851851851852	1.55808e-12	250	573	22	118	108
g9469.t1	1737	Elongator complex protein 3 OS=Oryza sativa subsp. japonica OX=39947 GN=ELP3 PE=2 SV=2	sp|Q7X7L3|ELP3_ORYSJ	573	887.1	1	79.2207792207792	0	85	1701	38	572	539
g9473.t1	2526	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	99.3673	1	21.042471042471	7.94419e-20	244	1758	447	911	518
g9483.t1	2692	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	110.153	1	21.6216216216216	4.36677e-23	961	2475	447	911	518
g9485.t1	2004	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	101.679	1	22.8155339805825	7.16117e-21	727	1941	447	824	412
g9489.t1	4221	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	110.538	1	21.4285714285714	7.39237e-23	727	2241	447	911	518
g9490.t1	1701	LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=3 SV=1	sp|P08548|LIN1_NYCCO	1260	88.1965	1	22.3097112860892	7.58423e-17	574	1701	453	801	381
g9496.t1	414	SNF1-related protein kinase catalytic subunit alpha KIN10 OS=Arabidopsis thaliana OX=3702 GN=KIN10 PE=1 SV=2	sp|Q38997|KIN10_ARATH	535	47.7506	1	39.344262295082	6.49712e-06	40	222	238	297	61
g9500.t1	2159	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	107.842	1	23.8095238095238	1.35506e-22	805	2040	444	824	420
g9501.t1	489	Digalactosyldiacylglycerol synthase 2, chloroplastic OS=Lotus japonicus OX=34305 GN=DGD2 PE=2 SV=1	sp|Q6DW73|DGDG2_LOTJA	463	172.94	1	61.1111111111111	2.74528e-51	55	432	3	128	126
g9511.t1	1920	LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=3 SV=1	sp|P08548|LIN1_NYCCO	1260	87.8113	1	24.7232472324723	1.7253e-16	979	1788	452	705	271
g9512.t1	294	Bifunctional aspartokinase/homoserine dehydrogenase 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=AKHSDH1 PE=1 SV=1	sp|Q9SA18|AKH1_ARATH	911	116.701	1	59.5505617977528	1.23392e-30	4	270	815	903	89
g9514.t1	2814	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	105.916	1	21.2355212355212	8.82041e-22	1018	2532	447	911	518
g9516.t1	1137	Glutamyl-Q tRNA(Asp) synthetase OS=Symbiobacterium thermophilum (strain T / IAM 14863) OX=292459 GN=gluQ PE=3 SV=1	sp|Q67KZ3|GLUQ_SYMTH	323	228.794	1	42.8571428571429	3.22182e-71	85	1026	4	270	315
g9518.t1	2331	Serine/threonine-protein kinase STN8, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=STN8 PE=2 SV=1	sp|Q9LZV4|STN8_ARATH	495	233.802	1	34.6330275229358	4.36785e-67	1054	2319	93	478	436
g9520.t1	2184	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	68.5514	1	28.8770053475936	1.78602e-10	733	1275	553	730	187
g9522.t1	1728	1-acyl-sn-glycerol-3-phosphate acyltransferase CHLREDRAFT_174358 OS=Chlamydomonas reinhardtii OX=3055 GN=CHLREDRAFT_174358 PE=3 SV=2	sp|A8J0J0|LPAT_CHLRE	332	180.644	1	63.5761589403974	1.53931e-50	1273	1725	183	331	151
g9524.t1	957	Folate transporter 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=FOLT1 PE=2 SV=1	sp|Q7XA87|FOLT1_ARATH	308	114.005	1	40.8045977011494	3.50369e-28	418	936	145	300	174
g9525.t1	1251	60S ribosomal protein L4-1 OS=Arabidopsis thaliana OX=3702 GN=RPL4A PE=1 SV=1	sp|Q9SF40|RL4A_ARATH	406	469.544	1	61.219512195122	7.17678e-164	4	1218	4	403	410
g9528.t1	3666	DNA-dependent protein kinase catalytic subunit OS=Mus musculus OX=10090 GN=Prkdc PE=1 SV=3	sp|P97313|PRKDC_MOUSE	4128	165.236	1	30.2250803858521	1.69556e-39	2104	3015	3725	4013	311
g9531.t1	702	Uracil phosphoribosyltransferase OS=Nicotiana tabacum OX=4097 GN=UPP PE=2 SV=1	sp|P93394|UPP_TOBAC	224	262.307	1	56.0747663551402	8.19412e-88	55	696	11	224	214
g9539.t1	702	Serine/threonine-protein kinase 4 homolog B OS=Dictyostelium discoideum OX=44689 GN=krsB PE=3 SV=1	sp|Q55FS2|STK4L_DICDI	1105	82.4185	1	28.7292817679558	9.32074e-17	163	687	933	1102	181
g9540.t1	1227	Actin-related protein 7 OS=Arabidopsis thaliana OX=3702 GN=ARP7 PE=1 SV=1	sp|Q8L4Y5|ARP7_ARATH	363	210.69	1	34.6534653465347	2.85371e-63	16	1221	3	362	404
g9541.t1	2625	SWI/SNF complex component SNF12 homolog OS=Arabidopsis thaliana OX=3702 GN=At5g14170 PE=1 SV=1	sp|Q9FMT4|SNF12_ARATH	534	73.9442	1	27.8409090909091	2.93985e-12	892	1419	261	419	176
g9543.t1	4482	Actin-binding protein F OS=Dictyostelium discoideum OX=44689 GN=abpF PE=1 SV=1	sp|Q54ET6|ABPF_DICDI	2364	92.0485	1	25.0825082508251	4.39679e-17	2527	3432	1639	1926	303
g9546.t1	669	Vesicle-associated membrane protein 721 OS=Arabidopsis thaliana OX=3702 GN=VAMP721 PE=2 SV=1	sp|Q9ZTW3|VA721_ARATH	219	135.576	1	37.6344086021505	2.2701e-38	7	564	6	188	186
g9547.t1	371	Aquaporin PIP2-7 OS=Arabidopsis thaliana OX=3702 GN=PIP2-7 PE=1 SV=2	sp|P93004|PIP27_ARATH	280	35.8094	1	54.0540540540541	5.09429e-06	264	365	220	255	37
g9557.t1	1764	Histone-lysine N-methyltransferase setd3 OS=Xenopus tropicalis OX=8364 GN=setd3 PE=2 SV=1	sp|B7ZUF3|SETD3_XENTR	582	68.5514	1	23.9130434782609	8.4614e-11	196	948	76	332	276
g9559.t1	1335	AP2-like ethylene-responsive transcription factor PLT2 OS=Arabidopsis thaliana OX=3702 GN=PLT2 PE=2 SV=1	sp|Q5YGP7|PLET2_ARATH	568	64.3142	1	33.3333333333333	9.73265e-10	757	1224	166	342	180
g9560.t1	567	1,4-alpha-glucan-branching enzyme, chloroplastic/amyloplastic OS=Oryza sativa subsp. japonica OX=39947 GN=SBE1 PE=1 SV=2	sp|Q01401|GLGB_ORYSJ	820	167.933	1	56.9444444444444	3.45284e-47	13	426	617	760	144
g9561.t1	1842	1,4-alpha-glucan-branching enzyme, chloroplastic/amyloplastic OS=Oryza sativa subsp. japonica OX=39947 GN=SBE1 PE=1 SV=2	sp|Q01401|GLGB_ORYSJ	820	744.577	1	60.7329842931937	0	112	1827	47	618	573
g9562.t1	6048	CLIP-associated protein OS=Arabidopsis thaliana OX=3702 GN=CLASP PE=1 SV=1	sp|Q8RWY6|CLASP_ARATH	1439	172.94	1	26.8244575936884	1.026e-41	46	1530	13	497	507
g9563.t1	396	Retrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=3 SV=1	sp|P04323|POL3_DROME	1058	99.7525	1	42.8571428571429	3.4669e-24	1	357	356	474	119
g9567.t1	1842	Sphingosine-1-phosphate lyase OS=Arabidopsis thaliana OX=3702 GN=DPL1 PE=1 SV=1	sp|Q9C509|SGPL_ARATH	544	402.134	1	52.744630071599	1.97269e-132	586	1824	130	541	419
g9572.t1	927	Probable serine/threonine-protein kinase drkB OS=Dictyostelium discoideum OX=44689 GN=drkB PE=3 SV=1	sp|Q54H45|DRKB_DICDI	690	208.379	1	38.4905660377359	8.48849e-61	145	909	384	647	265
g9574.t1	744	DnaJ-related protein rsp1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rsp1 PE=1 SV=1	sp|O13601|RSP1_SCHPO	494	52.7582	1	45.6521739130435	1.00359e-06	580	714	21	66	46
g9576.t1	1815	Threonylcarbamoyladenosine tRNA methylthiotransferase OS=Homo sapiens OX=9606 GN=CDKAL1 PE=1 SV=1	sp|Q5VV42|CDKAL_HUMAN	579	421.009	1	50.8433734939759	1.99356e-139	247	1470	65	473	415
g9594.t1	492	47 kDa protein OS=Pseudomonas chlororaphis OX=333 PE=3 SV=1	sp|P31521|P47K_PSECL	419	63.929	1	52.7272727272727	2.77538e-11	274	438	69	122	55
g9617.t1	1062	tRNA pseudouridine synthase B OS=Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / NCIMB 11848 / C-107) OX=323261 GN=truB PE=3 SV=1	sp|Q3J9B8|TRUB_NITOC	308	99.7525	1	52.5773195876289	1.27355e-22	1	291	127	221	97
g9618.t1	1101	Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3	sp|Q92890|UFD1_HUMAN	307	211.46	1	51.6304347826087	8.27306e-65	31	570	19	202	184
g9620.t1	7965	Lipoxygenase homology domain-containing protein 1 OS=Homo sapiens OX=9606 GN=LOXHD1 PE=2 SV=4	sp|Q8IVV2|LOXH1_HUMAN	2067	724.161	1	28.6058851905451	0	1831	7476	45	2063	2073
g9621.t1	5616	Pentatricopeptide repeat-containing protein At1g09900 OS=Arabidopsis thaliana OX=3702 GN=At1g09900 PE=2 SV=1	sp|Q3EDF8|PPR28_ARATH	598	90.8929	1	26.8867924528302	4.73319e-17	2554	3186	377	581	212
g9626.t1	1248	Omega-3 fatty acid desaturase, chloroplastic OS=Ricinus communis OX=3988 GN=FAD7A-1 PE=2 SV=1	sp|P48619|FAD3C_RICCO	460	459.529	1	60.8450704225352	4.68989e-159	172	1236	102	453	355
g9628.t1	1347	Acyl-lipid (7-3)-desaturase, chloroplastic OS=Chlamydomonas reinhardtii OX=3055 GN=CHLREDRAFT_32523 PE=1 SV=1	sp|I2CYZ4|D4FAD_CHLRE	516	558.14	1	62.5541125541125	0	85	1344	55	516	462
g9638.t1	380	Molybdate-anion transporter OS=Xenopus laevis OX=8355 GN=mfsd5 PE=2 SV=1	sp|Q08B29|MFSD5_XENLA	451	49.6766	1	36.046511627907	9.1334e-07	67	312	343	428	86
g9640.t1	2718	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	108.612	1	21.4285714285714	1.23406e-22	961	2475	447	911	518
g9643.t1	2763	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	110.153	1	21.6216216216216	4.53934e-23	961	2475	447	911	518
g9649.t1	1200	U-box domain-containing protein 12 OS=Oryza sativa subsp. japonica OX=39947 GN=PUB12 PE=2 SV=1	sp|Q5VRH9|PUB12_ORYSJ	611	108.227	1	37.3540856031128	3.06845e-24	208	975	343	595	257
g9651.t1	199	Pumilio homolog 3 OS=Arabidopsis thaliana OX=3702 GN=APUM3 PE=1 SV=1	sp|Q9ZW02|PUM3_ARATH	964	71.633	1	69.5652173913043	1.97478e-15	1	138	906	951	46
g9661.t1	1012	DEAD-box ATP-dependent RNA helicase 52C OS=Oryza sativa subsp. japonica OX=39947 GN=Os11g0599500 PE=3 SV=1	sp|Q2R1M8|RH52C_ORYSJ	623	444.891	1	70.1986754966888	2.53018e-152	1	897	251	552	302
g9668.t1	279	Prolyl endopeptidase OS=Mus musculus OX=10090 GN=Prep PE=1 SV=1	sp|Q9QUR6|PPCE_MOUSE	710	77.0258	1	40.2173913043478	7.92123e-17	1	276	235	312	92
g9670.t1	338	Probable prolyl 4-hydroxylase 9 OS=Arabidopsis thaliana OX=3702 GN=P4H9 PE=2 SV=1	sp|Q8VZJ7|P4H9_ARATH	288	110.538	1	54.3689320388349	1.36351e-29	6	311	186	284	103
g9673.t1	969	Small ubiquitin-related modifier 1 OS=Oryza sativa subsp. japonica OX=39947 GN=SUMO1 PE=1 SV=1	sp|P55857|SUMO1_ORYSJ	100	84.7297	1	46.25	2.86444e-19	712	951	11	90	80
g9674.t1	1116	Protein DA1 OS=Arabidopsis thaliana OX=3702 GN=DA1 PE=1 SV=1	sp|P0C7Q8|DA1_ARATH	532	238.81	1	35.989010989011	1.01588e-72	19	1053	172	516	364
g9675.t1	465	Calmodulin OS=Lumbricus rubellus OX=35632 PE=2 SV=3	sp|Q9GRJ1|CALM_LUMRU	149	269.24	1	89.1891891891892	4.71484e-93	1	444	1	148	148
g9677.t1	2451	GATA transcription factor 1 OS=Arabidopsis thaliana OX=3702 GN=GATA1 PE=2 SV=2	sp|Q8LAU9|GATA1_ARATH	274	51.9878	1	38.5964912280702	8.46309e-06	229	399	191	247	57
g9683.t1	234	Prolycopene isomerase, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CRTISO PE=1 SV=1	sp|Q8S4R4|CRTSO_SOLLC	615	79.337	1	53.030303030303	6.95972e-18	1	195	455	520	66
g9684.t1	240	Elongation factor 3 OS=Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65) OX=284593 GN=TEF3 PE=3 SV=2	sp|O93796|EF3_CANGA	1045	102.834	1	59.4936708860759	4.72067e-26	1	237	594	672	79
g9685.t1	2661	Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1	sp|P10978|POLX_TOBAC	1328	213.001	1	35.3887399463807	1.28377e-55	1561	2655	957	1325	373
g9687.t1	2709	LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	sp|O00370|LORF2_HUMAN	1275	109.383	1	22.4824355971897	7.59194e-23	961	2217	447	839	427
g9694.t1	1518	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	89.7373	1	30.2325581395349	1.95353e-17	1	627	530	730	215
g9697.t1	1668	T-complex protein 1 subunit gamma OS=Arabidopsis thaliana OX=3702 GN=CCT3 PE=1 SV=1	sp|Q84WV1|TCPG_ARATH	555	729.554	1	66.0984848484848	0	10	1593	2	529	528
g9699.t1	453	40S ribosomal protein S18 OS=Chlamydomonas reinhardtii OX=3055 GN=RPS18 PE=2 SV=1	sp|P49202|RS18_CHLRE	153	243.817	1	79.7202797202797	6.08401e-83	1	429	1	143	143
g9701.t1	210	Purple acid phosphatase 7 OS=Arabidopsis thaliana OX=3702 GN=PAP7 PE=2 SV=1	sp|Q8S341|PPA7_ARATH	328	43.8986	1	50	1.67352e-05	4	117	64	101	38
g9702.t1	756	Cell division control protein 2 homolog OS=Zea mays OX=4577 GN=CDC2 PE=2 SV=1	sp|P23111|CDC2_MAIZE	294	201.445	1	44.9781659388646	1.2397e-62	43	729	4	191	229
g9703.t1	4128	Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1	sp|P10978|POLX_TOBAC	1328	426.017	1	39.853747714808	1.46438e-125	2506	4119	785	1325	547
g9705.t1	1106	Polycomb group protein FIE2 OS=Zea mays OX=4577 GN=FIE2 PE=2 SV=1	sp|Q8VZY6|FIE2_MAIZE	379	309.686	1	49.6621621621622	3.96123e-102	3	887	84	373	296
g9706.t1	831	Putative tRNA 2'-phosphotransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC2C4.12c PE=3 SV=2	sp|O14045|TPT1_SCHPO	365	73.1738	1	32.0441988950276	1.90214e-13	1	504	45	223	181
g9707.t1	501	50S ribosomal protein L24 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rplX PE=3 SV=1	sp|B0C1E4|RL24_ACAM1	115	103.99	1	57.2815533980583	3.81153e-28	187	495	13	114	103
g9712.t1	1302	Peptidyl-prolyl cis-trans isomerase FKBP42 OS=Arabidopsis thaliana OX=3702 GN=FKBP42 PE=1 SV=1	sp|Q9LDC0|FKB42_ARATH	365	174.096	1	36.3636363636364	5.64859e-49	79	966	38	324	297
g9717.t1	915	Transmembrane protein 45B OS=Danio rerio OX=7955 GN=tmem45b PE=2 SV=1	sp|Q6P0S3|TM45B_DANRE	283	77.7962	1	26.6094420600858	3.37123e-15	52	723	2	218	233
g9721.t1	2541	Receptor-type guanylate cyclase gcy-12 OS=Caenorhabditis elegans OX=6239 GN=gcy-12 PE=1 SV=3	sp|Q19187|GCY12_CAEEL	1679	130.183	1	33.9285714285714	2.78023e-29	1603	2427	955	1204	280
g9723.t1	582	Non-canonical purine NTP phosphatase OS=Aliivibrio fischeri (strain ATCC 700601 / ES114) OX=312309 GN=VF_0560 PE=3 SV=1	sp|Q5E7E1|NCPP_ALIF1	170	100.523	1	37.2972972972973	1.17674e-25	4	558	3	170	185
g9724.t1	1605	Protein transport protein sec24 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec24 PE=2 SV=1	sp|Q9UUI5|SEC24_SCHPO	926	57.7658	1	26.6187050359712	2.304e-07	31	414	215	339	139
g9728.t1	5232	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	97.0561	1	33.3333333333333	1.17282e-18	3718	4263	524	699	186
g9739.t1	2025	UPF0652 protein OS=Dictyostelium discoideum OX=44689 GN=DDB_G0293552 PE=3 SV=1	sp|Q54BM8|U652_DICDI	677	511.531	1	53.8461538461538	2.17781e-172	625	2019	212	676	468
g9744.t1	1146	Pogo transposable element with KRAB domain OS=Mus musculus OX=10090 GN=Pogk PE=2 SV=2	sp|Q80TC5|POGK_MOUSE	607	58.151	1	27.363184079602	6.65832e-08	31	600	392	569	201
g9747.t1	225	ARM REPEAT PROTEIN INTERACTING WITH ABF2 OS=Arabidopsis thaliana OX=3702 GN=ARIA PE=1 SV=2	sp|B9DHT4|ARIA_ARATH	710	41.9726	1	39.6551724137931	8.05268e-05	51	224	200	256	58
g9748.t1	1743	LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=3 SV=1	sp|P08548|LIN1_NYCCO	1260	127.487	1	26.2658227848101	3.07927e-29	97	1029	436	738	316
g9752.t1	1857	IQ and ubiquitin-like domain-containing protein OS=Rattus norvegicus OX=10116 GN=Iqub PE=2 SV=2	sp|Q45GW3|IQUB_RAT	790	199.904	1	38.5474860335196	1.09165e-53	718	1791	234	588	358
g9755.t1	816	ATP-dependent Clp protease proteolytic subunit 3 OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=clpP3 PE=3 SV=1	sp|Q5N1P6|CLPP3_SYNP6	240	213.386	1	55.9241706161137	9.89615e-68	73	705	24	224	211
g9757.t1	1455	Putative glycerol-3-phosphate transporter 1 OS=Arabidopsis thaliana OX=3702 GN=At3g47420 PE=2 SV=1	sp|Q9C5L3|GLPT1_ARATH	523	489.189	1	54.158215010142	1.0589e-168	4	1431	8	496	493
g9758.t1	891	Putative RNA-binding protein YlmH OS=Bacillus subtilis (strain 168) OX=224308 GN=ylmH PE=4 SV=1	sp|P71020|YLMH_BACSU	257	66.2402	1	26.6968325791855	2.40778e-11	283	882	41	255	221
g9761.t1	225	DExH-box ATP-dependent RNA helicase DExH12 OS=Arabidopsis thaliana OX=3702 GN=BRR2A PE=1 SV=1	sp|Q9SYP1|DEXHC_ARATH	2171	77.0258	1	63.4615384615385	3.69649e-17	10	165	2105	2156	52
g9762.t1	360	40S ribosomal protein S25-4 OS=Arabidopsis thaliana OX=3702 GN=RPS25E PE=3 SV=1	sp|Q9T029|RS254_ARATH	108	90.5077	1	69.0140845070423	1.63121e-23	142	354	37	107	71
g9763.t1	756	Probable N-acetyltransferase CML5 OS=Rattus norvegicus OX=10116 GN=Cml5 PE=2 SV=2	sp|Q9QXS7|CMLO5_RAT	225	48.1358	1	31.3559322033898	2.11045e-05	322	609	93	209	118
g9765.t1	465	AP2-like ethylene-responsive transcription factor CRL5 OS=Oryza sativa subsp. japonica OX=39947 GN=CRL5 PE=2 SV=1	sp|Q84Z02|CRL5_ORYSJ	639	54.6842	1	33.3333333333333	4.19767e-08	1	339	305	435	132
g9766.t1	834	Cycloeucalenol cycloisomerase OS=Arabidopsis thaliana OX=3702 GN=CPI1 PE=2 SV=1	sp|Q9M643|CCI1_ARATH	280	265.003	1	50.3937007874016	2.16133e-87	19	780	4	256	254
g9767.t1	1239	Serine/threonine-protein kinase SRK2I OS=Arabidopsis thaliana OX=3702 GN=SRK2I PE=1 SV=1	sp|Q39193|SRK2I_ARATH	361	171.014	1	40.2097902097902	4.24787e-48	136	993	22	283	286
g9769.t1	3141	Serine/threonine-protein kinase Nek10 OS=Homo sapiens OX=9606 GN=NEK10 PE=2 SV=3	sp|Q6ZWH5|NEK10_HUMAN	1172	392.119	1	34.3421052631579	4.89406e-117	103	2313	78	813	760
g9772.t1	2421	Inositol monophosphatase 2 OS=Solanum lycopersicum OX=4081 GN=IMP2 PE=1 SV=1	sp|P54927|IMP2_SOLLC	265	292.352	1	62.7705627705628	8.5719e-92	1651	2343	23	253	231
g9773.t1	1884	Tubby-like F-box protein 11 OS=Oryza sativa subsp. japonica OX=39947 GN=TULP11 PE=2 SV=1	sp|Q8H485|TLP11_ORYSJ	406	81.6481	1	41.7582417582418	3.68572e-15	1600	1866	313	403	91
g9774.t1	951	Mitochondrial substrate carrier family protein G OS=Dictyostelium discoideum OX=44689 GN=mcfG PE=2 SV=1	sp|Q54BM3|MCFG_DICDI	300	221.476	1	41.296928327645	1.7103e-69	61	939	15	300	293
g9777.t1	2196	Probable protein phosphatase 2C 2 OS=Paramecium tetraurelia OX=5888 GN=GSPATT00030171001 PE=3 SV=1	sp|A0BLX0|PP2C2_PARTE	300	71.2478	1	26.4069264069264	3.96725e-12	1360	2019	42	256	231
g9779.t1	2313	Putative IQ motif and ankyrin repeat domain-containing protein LOC642574 OS=Homo sapiens OX=9606 PE=5 SV=2	sp|A8MXQ7|YH010_HUMAN	604	177.948	1	32.9411764705882	3.73701e-46	1108	2310	206	601	425
g9781.t1	1440	Uncharacterized protein HI_0647 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0647 PE=3 SV=1	sp|Q57424|Y647_HAEIN	238	82.4185	1	37.6811594202899	1.76373e-16	181	579	22	150	138
g9788.t1	1941	Dynein assembly factor 3, axonemal homolog OS=Chlamydomonas reinhardtii OX=3055 GN=DAB1 PE=3 SV=1	sp|F5A894|DAAF3_CHLRE	710	402.905	1	58.0562659846547	3.36033e-130	1	1089	1	388	391
g9789.t1	342	Protein CELLULOSE SYNTHASE INTERACTIVE 1 OS=Arabidopsis thaliana OX=3702 GN=CSI1 PE=1 SV=1	sp|F4IIM1|CSI1_ARATH	2150	48.1358	1	42.6470588235294	2.66079e-06	91	291	527	592	68
g9793.t1	405	Activating signal cointegrator 1 complex subunit 1 OS=Mus musculus OX=10090 GN=Ascc1 PE=1 SV=1	sp|Q9D8Z1|ASCC1_MOUSE	356	54.299	1	31.7073170731707	2.93872e-08	1	318	226	347	123
g9797.t1	3135	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	65.4698	1	30.9677419354839	2.63253e-09	280	726	584	732	155
g9799.t1	4434	Probable alpha-tubulin polyglutamylase Ttll1 OS=Tetrahymena thermophila (strain SB210) OX=312017 GN=Ttll1 PE=3 SV=2	sp|Q23SI8|TTLL1_TETTS	413	186.808	1	31.6526610644258	6.13956e-50	3193	4179	37	367	357
g9800.t1	882	U-box domain-containing protein 12 OS=Oryza sativa subsp. japonica OX=39947 GN=PUB12 PE=2 SV=1	sp|Q5VRH9|PUB12_ORYSJ	611	63.1586	1	39.6396396396396	6.49064e-10	121	453	359	466	111
g9808.t1	5940	Putative ankyrin repeat protein RF_0381 OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456 GN=RF_0381 PE=4 SV=1	sp|Q4UMH6|Y381_RICFE	1179	141.354	1	31.924882629108	3.82589e-32	178	1365	687	1103	426
g9809.t1	10359	Callose synthase 12 OS=Arabidopsis thaliana OX=3702 GN=CALS12 PE=2 SV=1	sp|Q9ZT82|CALSC_ARATH	1780	400.979	1	29.7630331753555	1.29931e-111	6649	9609	646	1587	1055
g9815.t1	1248	Tubulin alpha-1/alpha-2 chain OS=Volvox carteri OX=3067 GN=TUBA1 PE=3 SV=1	sp|P11481|TBA1_VOLCA	451	755.747	1	94.7103274559194	0	1	1191	36	432	397
g9817.t1	3672	Potassium voltage-gated channel subfamily H member 6 OS=Rattus norvegicus OX=10116 GN=Kcnh6 PE=1 SV=1	sp|O54853|KCNH6_RAT	950	80.4925	1	25.5980861244019	6.94994e-14	214	1410	253	642	418
g9818.t1	4584	Tubulin alpha-1/alpha-2 chain OS=Volvox carteri OX=3067 GN=TUBA1 PE=3 SV=1	sp|P11481|TBA1_VOLCA	451	829.321	1	94.4444444444444	0	3232	4527	1	432	432
g9819.t1	2724	Mitogen-activated protein kinase kinase kinase 20 OS=Homo sapiens OX=9606 GN=MAP3K20 PE=1 SV=3	sp|Q9NYL2|M3K20_HUMAN	800	106.686	1	29.1666666666667	3.06068e-22	1405	2391	16	278	336
g9820.t1	1320	Hydroxyproline O-arabinosyltransferase 2 OS=Arabidopsis thaliana OX=3702 GN=HPAT2 PE=1 SV=1	sp|Q494Q2|HPAT2_ARATH	358	115.931	1	27.319587628866	1.77859e-27	31	1188	12	355	388
g9822.t1	951	Dynein, 70 kDa intermediate chain, flagellar outer arm OS=Chlamydomonas reinhardtii OX=3055 GN=ODA6 PE=1 SV=1	sp|P27766|DYI3_CHLRE	567	300.827	1	75.9615384615385	4.60521e-97	256	879	343	550	208
g9823.t1	1086	Dynein, 70 kDa intermediate chain, flagellar outer arm OS=Chlamydomonas reinhardtii OX=3055 GN=ODA6 PE=1 SV=1	sp|P27766|DYI3_CHLRE	567	585.104	1	75.2136752136752	0	1	1053	1	348	351
g9824.t1	1812	Potassium voltage-gated channel subfamily H member 6 OS=Rattus norvegicus OX=10116 GN=Kcnh6 PE=1 SV=1	sp|O54853|KCNH6_RAT	950	64.6994	1	21.6763005780347	1.71763e-09	544	1506	252	557	346
