QueryAcc	Query_Length	HitDescription	HitName	HItLength	HitBits	HSP_rank	%ID	eValue	Query_Start	Query_End	Hit_start	Hit_end	HSP_length
g10206.t1	2904	hypothetical protein CEUSTIGMA_g6655.t1 [Chlamydomonas eustigma]	gi|1238992100|dbj|GAX79215.1|	1129	539.265	1	64.5977011494253	3.58684e-171	1258	2544	99	518	435
g10207.t1	660	hypothetical protein CHLRE_26g756797v5 [Chlamydomonas reinhardtii]	gi|1335035040|gb|PNW69669.1|	246	371.703	1	81.1059907834101	1.6252e-128	7	657	30	246	217
g10208.t1	1752	hypothetical protein CEUSTIGMA_g6652.t1 [Chlamydomonas eustigma]	gi|1238992097|dbj|GAX79212.1|	659	365.155	1	53.0612244897959	1.34893e-114	535	1563	67	387	343
g10209.t1	3129	WD40 repeat-like protein [Coccomyxa subellipsoidea C-169] >gi|384254265|gb|EIE27739.1| WD40 repeat-like protein [Coccomyxa subellipsoidea C-169]	gi|545376374|ref|XP_005652283.1|	302	127.487	1	41.2621359223301	1.79868e-28	121	717	1	188	206
g10210.t1	972	hypothetical protein CEUSTIGMA_g6686.t1 [Chlamydomonas eustigma]	gi|1238992131|dbj|GAX79246.1|	319	374.015	1	63.9455782312925	1.69081e-126	1	882	1	291	294
g10211.t1	1215	hypothetical protein CEUSTIGMA_g6285.t1 [Chlamydomonas eustigma]	gi|1238992483|dbj|GAX78847.1|	410	174.866	1	35.3293413173653	1.02823e-46	226	1197	70	371	334
g10212.t1	879	hypothetical protein Ctob_016418, partial [Chrysochromulina sp. CCMP291]	gi|922888103|gb|KOO53497.1|	402	108.612	1	38.2165605095541	2.54e-23	298	768	80	236	157
g10214.t1	963	membrane primary amine oxidase-like [Pteropus vampyrus]	gi|759181414|ref|XP_011379469.1|	220	85.5001	1	41.2371134020619	6.54978e-16	523	810	90	185	97
g10216.t1	1530	hypothetical protein CHLRE_06g278177v5 [Chlamydomonas reinhardtii]	gi|1335047676|gb|PNW82285.1|	2557	317.775	1	76.530612244898	7.10436e-92	700	1275	2266	2461	196
g10217.t1	654	hypothetical protein VOLCADRAFT_86370 [Volvox carteri f. nagariensis] >gi|300269084|gb|EFJ53264.1| hypothetical protein VOLCADRAFT_86370 [Volvox carteri f. nagariensis]	gi|302829404|ref|XP_002946269.1|	2638	63.1586	1	58.5714285714286	6.90437e-08	400	606	1965	2031	70
g10218.t1	1527	TIR domain-containing protein [Rhodopseudomonas palustris] >gi|1373482968|gb|AVT78755.1| hypothetical protein RPPS3_46930 [Rhodopseudomonas palustris]	gi|1376280554|ref|WP_107346265.1|	1173	192.2	1	42.2960725075529	6.7469e-49	490	1476	102	395	331
g10220.t1	1527	TIR domain-containing protein [Rhodopseudomonas palustris] >gi|1373482968|gb|AVT78755.1| hypothetical protein RPPS3_46930 [Rhodopseudomonas palustris]	gi|1376280554|ref|WP_107346265.1|	1173	192.2	1	42.2960725075529	6.7469e-49	490	1476	102	395	331
g10222.t1	2781	hypothetical protein CEUSTIGMA_g6272.t1 [Chlamydomonas eustigma]	gi|1238992471|dbj|GAX78835.1|	599	223.402	1	55.9633027522936	5.58906e-59	1519	2169	303	518	218
g10224.t1	1695	hypothetical protein CHLRE_15g643600v5 [Chlamydomonas reinhardtii]	gi|1335038184|gb|PNW72802.1|	530	873.233	1	81.0077519379845	0	145	1692	29	530	516
g10225.t1	1611	hypothetical protein CHLRE_15g643600v5 [Chlamydomonas reinhardtii]	gi|1335038184|gb|PNW72802.1|	530	822.002	1	81.3807531380753	0	145	1578	29	501	478
g10226.t1	2208	hypothetical protein CEUSTIGMA_g6271.t1 [Chlamydomonas eustigma]	gi|1238992470|dbj|GAX78834.1|	605	200.675	1	63.9455782312925	8.22362e-52	1669	2109	442	588	147
g10227.t1	765	hypothetical protein CEUSTIGMA_g6270.t1 [Chlamydomonas eustigma]	gi|1238992469|dbj|GAX78833.1|	259	356.295	1	70.8154506437768	1.61537e-121	61	759	26	258	233
g10228.t1	2082	hypothetical protein CEUSTIGMA_g11276.t1 [Chlamydomonas eustigma]	gi|1238987383|dbj|GAX83851.1|	635	721.85	1	70.5426356589147	0	79	1620	55	561	516
g10229.t1	2898	hypothetical protein AK812_SmicGene25666 [Symbiodinium microadriaticum]	gi|1129186330|gb|OLP92502.1|	1288	72.7886	1	25.7918552036199	4.47664e-09	2200	2835	639	845	221
g10230.t1	4773	hypothetical protein CEUSTIGMA_g3631.t1 [Chlamydomonas eustigma]	gi|1238995044|dbj|GAX76187.1|	1577	168.703	1	47.8494623655914	4.45654e-38	25	576	314	496	186
g10231.t1	609	hypothetical protein CEUSTIGMA_g3631.t1 [Chlamydomonas eustigma]	gi|1238995044|dbj|GAX76187.1|	1577	161.77	1	52.7638190954774	3.51306e-42	13	606	4	190	199
g10233.t1	1911	hypothetical protein AURANDRAFT_52893, partial [Aureococcus anophagefferens] >gi|323454554|gb|EGB10424.1| hypothetical protein AURANDRAFT_52893, partial [Aureococcus anophagefferens]	gi|676383887|ref|XP_009035222.1|	412	89.3521	1	42.7083333333333	3.57242e-15	1069	1644	162	348	192
g10237.t1	408	hypothetical protein SARC_02439 [Sphaeroforma arctica JP610] >gi|906956929|gb|KNC85381.1| hypothetical protein SARC_02439 [Sphaeroforma arctica JP610]	gi|929768700|ref|XP_014159283.1|	665	55.8398	1	36.7816091954023	2.89075e-06	70	330	402	487	87
g10238.t1	1302	hypothetical protein SARC_02439 [Sphaeroforma arctica JP610] >gi|906956929|gb|KNC85381.1| hypothetical protein SARC_02439 [Sphaeroforma arctica JP610]	gi|929768700|ref|XP_014159283.1|	665	64.6994	1	34.1269841269841	2.60702e-07	88	417	372	494	126
g10239.t1	2223	hypothetical protein CEUSTIGMA_g5602.t1 [Chlamydomonas eustigma]	gi|1238993140|dbj|GAX78160.1|	704	931.013	1	66.3755458515284	0	28	2088	13	687	687
g10240.t1	960	hypothetical protein CEUSTIGMA_g11411.t1 [Chlamydomonas eustigma]	gi|1238987242|dbj|GAX83986.1|	340	230.72	1	50.8417508417508	4.39234e-70	73	957	51	340	297
g10241.t1	414	cytokinesis-related protein [Chlamydomonas reinhardtii] >gi|1335052469|gb|PNW87074.1| hypothetical protein CHLRE_02g107850v5 [Chlamydomonas reinhardtii]	gi|159483819|ref|XP_001699958.1|	224	228.794	1	76.2962962962963	1.08076e-73	1	405	87	221	135
g10242.t1	804	hypothetical protein VOLCADRAFT_41528 [Volvox carteri f. nagariensis] >gi|300258815|gb|EFJ43048.1| hypothetical protein VOLCADRAFT_41528, partial [Volvox carteri f. nagariensis]	gi|302848631|ref|XP_002955847.1|	525	60.8474	1	35.5555555555556	7.96335e-07	193	711	59	234	180
g10243.t1	870	hypothetical protein CEUSTIGMA_g6747.t1 [Chlamydomonas eustigma]	gi|1238992003|dbj|GAX79306.1|	269	128.642	1	34.5047923322684	8.60074e-32	16	867	4	263	313
g10244.t1	585	hypothetical protein Pyn_05949 [Prunus yedoensis var. nudiflora]	gi|1353879627|gb|PQP95105.1|	157	68.1662	1	35.2941176470588	4.98708e-11	34	369	8	119	119
g10245.t1	939	hypothetical protein Ctob_016418, partial [Chrysochromulina sp. CCMP291]	gi|922888103|gb|KOO53497.1|	402	134.42	1	33.1058020477816	1.26441e-32	16	828	55	347	293
g10246.t1	1071	hypothetical protein CEUSTIGMA_g6688.t1 [Chlamydomonas eustigma]	gi|1238992133|dbj|GAX79248.1|	348	171.785	1	46.2897526501767	9.51751e-47	274	1065	64	346	283
g10247.t1	2430	hypothetical protein CEUSTIGMA_g1893.t1 [Chlamydomonas eustigma]	gi|1238996997|dbj|GAX74444.1|	1430	65.855	1	43.2098765432099	4.2383e-07	418	654	49	129	81
g10248.t1	1452	hypothetical protein [Paenibacillus algorifonticola]	gi|1175568960|ref|WP_082110659.1|	2002	82.0333	1	54.1666666666667	1.65824e-12	302	445	1946	1993	48
g10249.t1	2028	hypothetical protein CEUSTIGMA_g6279.t1 [Chlamydomonas eustigma]	gi|1238992477|dbj|GAX78841.1|	607	747.658	1	67.9702048417132	0	400	1998	43	573	537
g10250.t1	1506	UDP-glucose:glycoprotein glucosyltransferase isoform X3 [Aegilops tauschii subsp. tauschii]	gi|1149727473|ref|XP_020189600.1|	1573	541.962	1	59.2920353982301	1.11988e-174	1	1353	1107	1539	452
g10251.t1	4617	hypothetical protein CEUSTIGMA_g5938.t1 [Chlamydomonas eustigma]	gi|1238992772|dbj|GAX78499.1|	806	565.074	1	71.8346253229974	7.35751e-179	1	1158	1	384	387
g10252.t1	1569	hypothetical protein Ctob_016418, partial [Chrysochromulina sp. CCMP291]	gi|922888103|gb|KOO53497.1|	402	183.341	1	34.0557275541796	7.96443e-49	316	1284	74	396	323
g10253.t1	606	hypothetical protein CEUSTIGMA_g9223.t1 [Chlamydomonas eustigma]	gi|1238989554|dbj|GAX81795.1|	945	136.346	1	47.5675675675676	2.57615e-33	37	579	60	242	185
g10254.t1	1176	hypothetical protein GPECTOR_21g605 [Gonium pectorale]	gi|1004141387|gb|KXZ49379.1|	353	324.709	1	53.5825545171339	1.30044e-105	169	1110	38	352	321
g10256.t1	3795	hypothetical protein CEUSTIGMA_g9675.t1 [Chlamydomonas eustigma]	gi|1238989075|dbj|GAX82247.1|	1314	375.555	1	76.4705882352941	6.22645e-106	1414	2127	427	663	238
g10258.t1	1641	hypothetical protein CEUSTIGMA_g1899.t1 [Chlamydomonas eustigma]	gi|1238997003|dbj|GAX74450.1|	480	462.225	1	54.3524416135881	2.63736e-155	208	1602	12	473	471
g10261.t1	1038	hypothetical protein CEUSTIGMA_g3312.t1 [Chlamydomonas eustigma]	gi|1238995469|dbj|GAX75869.1|	258	213.386	1	47.906976744186	5.49007e-64	322	966	40	249	215
g10262.t1	7791	hypothetical protein CEUSTIGMA_g12837.t1 [Chlamydomonas eustigma]	gi|1238985776|dbj|GAX85421.1|	764	107.071	1	48.0916030534351	2.86029e-19	3652	4032	500	627	131
g10263.t1	990	hypothetical protein CEUSTIGMA_g12732.t1 [Chlamydomonas eustigma]	gi|1238985917|dbj|GAX85315.1|	408	262.692	1	49.6688741721854	1.46136e-81	103	978	106	406	302
g10264.t1	966	hypothetical protein CEUSTIGMA_g7792.t1 [Chlamydomonas eustigma]	gi|1238990984|dbj|GAX80353.1|	407	245.743	1	46.8965517241379	5.59076e-75	82	939	25	291	290
g10265.t1	1080	hypothetical protein CEUSTIGMA_g11715.t1 [Chlamydomonas eustigma]	gi|1238986980|dbj|GAX84293.1|	345	161.77	1	37.7483443708609	7.74625e-43	202	1074	31	312	302
g10267.t1	912	hypothetical protein CEUSTIGMA_g9669.t1 [Chlamydomonas eustigma]	gi|1238989069|dbj|GAX82241.1|	287	282.722	1	53.1835205992509	1.87552e-91	121	906	22	286	267
g10268.t1	531	hypothetical protein CEUSTIGMA_g1237.t1 [Chlamydomonas eustigma]	gi|1238997352|dbj|GAX73786.1|	112	172.94	1	77.8846153846154	1.19338e-52	217	528	9	112	104
g10269.t1	3051	hypothetical protein GPECTOR_1g375 [Gonium pectorale]	gi|1004148449|gb|KXZ56421.1|	321	132.494	1	55.9322033898305	6.4426e-30	757	1110	13	122	118
g10270.t1	1119	hypothetical protein CEUSTIGMA_g11333.t1 [Chlamydomonas eustigma]	gi|1238987374|dbj|GAX83909.1|	375	323.939	1	48.3333333333333	3.10536e-105	79	1116	26	373	360
g10271.t1	207	hypothetical protein CEUSTIGMA_g9663.t1 [Chlamydomonas eustigma]	gi|1238989063|dbj|GAX82235.1|	222	87.8113	1	58.8235294117647	1.18829e-19	1	204	155	222	68
g10272.t1	1815	Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana]	gi|1359825793|gb|PRW60796.1|	688	238.039	1	40.956340956341	7.15587e-66	148	1572	27	484	481
g10273.t1	528	hypothetical protein CEUSTIGMA_g9663.t1 [Chlamydomonas eustigma]	gi|1238989063|dbj|GAX82235.1|	222	157.147	1	52.027027027027	5.66385e-45	70	513	12	159	148
g10275.t1	1143	hypothetical protein CEUSTIGMA_g3238.t1 [Chlamydomonas eustigma]	gi|1238995395|dbj|GAX75795.1|	384	484.182	1	64.5161290322581	5.48999e-168	10	1125	2	373	372
g10276.t1	3324	hypothetical protein CEUSTIGMA_g9970.t1 [Chlamydomonas eustigma]	gi|1238988741|dbj|GAX82543.1|	829	252.677	1	46.8646864686469	7.1701e-67	475	1287	30	332	303
g10277.t1	1044	short-chain dehydrogenase/reductase SDR [Coccomyxa subellipsoidea C-169] >gi|384247349|gb|EIE20836.1| short-chain dehydrogenase/reductase SDR [Coccomyxa subellipsoidea C-169]	gi|545359914|ref|XP_005645380.1|	261	229.565	1	53.1007751937985	2.85394e-70	289	1041	6	261	258
g10279.t1	681	multiple myeloma tumor-associated 2-like protein [Chlorella sorokiniana]	gi|1359784910|gb|PRW20742.1|	554	88.5817	1	32.3170731707317	1.48901e-16	19	510	296	457	164
g10281.t1	579	hypothetical protein CEUSTIGMA_g1031.t1 [Chlamydomonas eustigma]	gi|1238997720|dbj|GAX73580.1|	392	179.489	1	67.741935483871	1.81649e-51	112	576	91	239	155
g10283.t1	2538	hypothetical protein CHLRE_12g512100v5 [Chlamydomonas reinhardtii]	gi|1335040124|gb|PNW74739.1|	1280	252.677	1	29.0322580645161	2.11396e-66	913	2496	589	1230	651
g10285.t1	369	hypothetical protein CEUSTIGMA_g822.t1 [Chlamydomonas eustigma]	gi|1238997983|dbj|GAX73369.1|	410	58.5362	1	41.1764705882353	2.40377e-07	4	231	131	214	85
g10287.t1	888	uncharacterized protein LOC110108592 [Dendrobium catenatum]	gi|1179547827|ref|XP_020694946.1|	355	61.2326	1	30.4	7.75757e-07	250	621	67	190	125
g10288.t1	330	hypothetical protein CEUSTIGMA_g5902.t1 [Chlamydomonas eustigma]	gi|1238992978|dbj|GAX78463.1|	579	134.806	1	59.0476190476191	1.1239e-34	13	327	245	346	105
g10289.t1	276	hypothetical protein AUI15_19295 [Actinobacteria bacterium 13_2_20CM_2_66_6]	gi|1125246306|gb|OLB93128.1|	193	52.373	1	35.1063829787234	5.38463e-06	1	270	63	155	94
g10290.t1	2139	hypothetical protein AWC38_SpisGene2586 [Stylophora pistillata]	gi|1263136488|gb|PFX32632.1|	1171	93.2041	1	24.2696629213483	1.18209e-15	148	1446	315	722	445
g10292.t1	1812	hypothetical protein [Yellowstone lake phycodnavirus 2] >gi|941356495|dbj|BAT22282.1| hypothetical protein [Yellowstone lake phycodnavirus 2]	gi|944325664|ref|YP_009174463.1|	1556	87.0409	1	43.1034482758621	7.37309e-14	1045	1374	668	783	116
g10295.t1	1101	hypothetical protein CEUSTIGMA_g6946.t1 [Chlamydomonas eustigma]	gi|1238991776|dbj|GAX79505.1|	319	142.895	1	59.8425196850394	6.32325e-36	136	513	50	175	127
g10296.t1	1101	hypothetical protein CEUSTIGMA_g6946.t1 [Chlamydomonas eustigma]	gi|1238991776|dbj|GAX79505.1|	319	142.895	1	59.8425196850394	6.32325e-36	136	513	50	175	127
g10297.t1	3141	Ectonucleoside triphosphate diphosphohydrolase 7 [Tetrabaena socialis]	gi|1331347802|gb|PNH09507.1|	547	183.341	1	59.4936708860759	2.43401e-45	1	459	35	191	158
g10298.t1	2436	hypothetical protein CEUSTIGMA_g12643.t1 [Chlamydomonas eustigma]	gi|1238986000|dbj|GAX85223.1|	1648	450.669	1	55.6025369978858	1.38334e-135	1	1326	889	1347	473
g10300.t1	2706	hypothetical protein CEUSTIGMA_g12643.t1 [Chlamydomonas eustigma]	gi|1238986000|dbj|GAX85223.1|	1648	843.188	1	67.8939617083947	0	667	2691	273	890	679
g10301.t1	1287	hypothetical protein CEUSTIGMA_g5798.t1 [Chlamydomonas eustigma]	gi|1238993098|dbj|GAX78356.1|	409	504.982	1	65.7894736842105	4.09945e-175	100	1239	23	392	380
g10302.t1	1722	hypothetical protein CHLRE_07g337850v5 [Chlamydomonas reinhardtii]	gi|1335046366|gb|PNW80976.1|	587	342.043	1	55.6640625	1.22547e-106	58	1569	1	512	512
g10303.t1	420	AT3G46510-like protein, partial [Neslia paniculata]	gi|295829799|gb|ADG38568.1|	164	75.8702	1	47.7777777777778	1.51129e-14	37	306	9	97	90
g10304.t1	1362	hypothetical protein AURANDRAFT_52893, partial [Aureococcus anophagefferens] >gi|323454554|gb|EGB10424.1| hypothetical protein AURANDRAFT_52893, partial [Aureococcus anophagefferens]	gi|676383887|ref|XP_009035222.1|	412	201.06	1	47.3684210526316	4.90029e-56	127	1251	37	407	380
g10306.t1	4200	hypothetical protein CEUSTIGMA_g4856.t1 [Chlamydomonas eustigma]	gi|1238993994|dbj|GAX77410.1|	694	128.257	1	41.7085427135678	2.53309e-26	13	561	5	196	199
g10307.t1	1242	hypothetical protein CEUSTIGMA_g10667.t1 [Chlamydomonas eustigma]	gi|1238988064|dbj|GAX83241.1|	409	114.39	1	44.047619047619	2.08773e-24	262	765	102	255	168
g10309.t1	1059	hypothetical protein Rsub_10702 [Raphidocelis subcapitata]	gi|1393697750|dbj|GBF98202.1|	343	345.51	1	85.4054054054054	1.88047e-114	1	555	1	185	185
g10310.t1	2193	Hydrogenase maturation factor HoxX [Hypsibius dujardini]	gi|1174749331|gb|OQV17577.1|	619	380.948	1	38.3838383838384	2.32038e-119	292	2034	24	587	594
g10312.t1	495	hypothetical protein CEUSTIGMA_g4848.t1 [Chlamydomonas eustigma]	gi|1238993986|dbj|GAX77402.1|	162	145.976	1	44.5161290322581	1.86024e-41	16	480	9	157	155
g10314.t1	4371	hypothetical protein CEUSTIGMA_g9707.t1 [Chlamydomonas eustigma]	gi|1238988984|dbj|GAX82278.1|	761	1092.8	1	79.8219584569733	0	2344	4365	88	760	674
g10316.t1	1032	histidinol-phosphatase [Runella limosa]	gi|916791047|ref|WP_051398103.1|	640	109.383	1	31.3304721030043	1.62198e-22	7	696	427	630	233
g10318.t1	1488	hypothetical protein CEUSTIGMA_g1431.t1 [Chlamydomonas eustigma]	gi|1238997547|dbj|GAX73981.1|	462	76.6406	1	26.978417266187	3.31755e-11	715	1461	186	454	278
g10319.t1	2781	hypothetical protein CEUSTIGMA_g4847.t1 [Chlamydomonas eustigma]	gi|1238993985|dbj|GAX77401.1|	930	917.531	1	59.9458728010825	0	7	2220	2	739	739
g10320.t1	1368	hypothetical protein CEUSTIGMA_g4209.t1 [Chlamydomonas eustigma]	gi|1238994672|dbj|GAX76762.1|	554	93.2041	1	33.4928229665072	1.79624e-16	217	825	239	440	209
g10321.t1	657	hypothetical protein CEUSTIGMA_g12225.t1 [Chlamydomonas eustigma]	gi|1238986421|dbj|GAX84804.1|	303	241.891	1	61.5023474178404	1.98815e-76	13	639	67	278	213
g10323.t1	411	hypothetical protein CEUSTIGMA_g9703.t1 [Chlamydomonas eustigma]	gi|1238988980|dbj|GAX82274.1|	1299	51.9878	1	47.5609756097561	7.12453e-05	1	246	1168	1249	82
g10324.t1	1779	Pol [Chlorella sorokiniana]	gi|1359823591|gb|PRW58827.1|	1255	131.724	1	42.4028268551237	4.62443e-28	73	909	520	790	283
g10326.t1	9168	hypothetical protein CEUSTIGMA_g4846.t1 [Chlamydomonas eustigma]	gi|1238993984|dbj|GAX77400.1|	3723	209.534	1	40.9190371991247	8.20005e-50	7303	8616	3102	3523	457
g10327.t1	489	hypothetical protein CEUSTIGMA_g2324.t1 [Chlamydomonas eustigma]	gi|1238996594|dbj|GAX74878.1|	174	96.6709	1	49.438202247191	3.53011e-22	193	456	85	171	89
g10328.t1	3138	hypothetical protein CEUSTIGMA_g9703.t1 [Chlamydomonas eustigma]	gi|1238988980|dbj|GAX82274.1|	1299	178.333	1	67.8832116788321	1.4049e-41	49	459	15	149	137
g10329.t1	1803	hypothetical protein CEUSTIGMA_g9701.t1 [Chlamydomonas eustigma]	gi|1238988978|dbj|GAX82272.1|	576	594.349	1	57.8661844484629	0	199	1755	32	576	553
g10330.t1	486	hypothetical protein CEUSTIGMA_g9702.t1 [Chlamydomonas eustigma]	gi|1238988979|dbj|GAX82273.1|	776	231.876	1	68.75	8.88053e-69	19	483	2	161	160
g10331.t1	2223	hypothetical protein CEUSTIGMA_g9702.t1 [Chlamydomonas eustigma]	gi|1238988979|dbj|GAX82273.1|	776	149.828	1	58.6734693877551	1.15186e-33	22	606	157	348	196
g10332.t1	447	hypothetical protein CEUSTIGMA_g5943.t1 [Chlamydomonas eustigma]	gi|1238992777|dbj|GAX78504.1|	105	96.6709	1	89.5833333333333	4.2102e-23	127	270	41	88	48
g10333.t1	267	hypothetical protein GPECTOR_14g128 [Gonium pectorale]	gi|1004142893|gb|KXZ50878.1|	111	107.842	1	64.1304347826087	1.81676e-28	52	264	15	106	92
g10334.t1	312	hypothetical protein CEUSTIGMA_g7025.t1 [Chlamydomonas eustigma]	gi|1238991654|dbj|GAX79584.1|	103	162.155	1	100	1.03422e-49	64	309	22	103	82
g10335.t1	411	histone H3 [Coccomyxa subellipsoidea C-169] >gi|545355760|ref|XP_005643655.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545355804|ref|XP_005643677.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545355882|ref|XP_005643713.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545362328|ref|XP_005646405.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545362350|ref|XP_005646414.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545366581|ref|XP_005648178.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384245609|gb|EIE19102.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384245618|gb|EIE19111.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384245640|gb|EIE19133.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384245676|gb|EIE19169.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384248377|gb|EIE21861.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384248386|gb|EIE21870.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384250154|gb|EIE23634.1| histone H3 [Coccomyxa subellipsoidea C-169]	gi|545355740|ref|XP_005643646.1|	136	270.781	1	100	9.84891e-92	1	408	1	136	136
g10336.t1	2151	hypothetical protein CEUSTIGMA_g4814.t1 [Chlamydomonas eustigma]	gi|1238993952|dbj|GAX77368.1|	1238	87.4261	1	66.1971830985916	8.83781e-14	88	300	269	338	71
g10338.t1	459	hypothetical protein CEUSTIGMA_g9345.t1 [Chlamydomonas eustigma]	gi|1238989421|dbj|GAX81917.1|	212	161.384	1	52.0958083832335	4.52668e-47	1	390	1	167	167
g10339.t1	411	histone H3 [Coccomyxa subellipsoidea C-169] >gi|545355760|ref|XP_005643655.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545355804|ref|XP_005643677.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545355882|ref|XP_005643713.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545362328|ref|XP_005646405.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545362350|ref|XP_005646414.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|545366581|ref|XP_005648178.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384245609|gb|EIE19102.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384245618|gb|EIE19111.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384245640|gb|EIE19133.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384245676|gb|EIE19169.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384248377|gb|EIE21861.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384248386|gb|EIE21870.1| histone H3 [Coccomyxa subellipsoidea C-169] >gi|384250154|gb|EIE23634.1| histone H3 [Coccomyxa subellipsoidea C-169]	gi|545355740|ref|XP_005643646.1|	136	270.781	1	100	9.84891e-92	1	408	1	136	136
g10340.t1	312	hypothetical protein CEUSTIGMA_g7025.t1 [Chlamydomonas eustigma]	gi|1238991654|dbj|GAX79584.1|	103	162.155	1	100	1.03422e-49	64	309	22	103	82
g10341.t1	393	hypothetical protein CEUSTIGMA_g44.t1 [Chlamydomonas eustigma]	gi|1238998445|dbj|GAX72588.1|	135	199.134	1	89.8148148148148	2.31625e-63	52	375	21	128	108
g10342.t1	291	hypothetical protein CEUSTIGMA_g5943.t1 [Chlamydomonas eustigma]	gi|1238992777|dbj|GAX78504.1|	105	74.3294	1	74.4186046511628	3.75624e-15	127	255	41	83	43
g10343.t1	2688	hypothetical protein CEUSTIGMA_g4813.t1 [Chlamydomonas eustigma]	gi|1238993951|dbj|GAX77367.1|	1823	110.538	1	33.7349397590361	9.72675e-21	40	507	78	240	166
g10344.t1	2517	hypothetical protein CEUSTIGMA_g9704.t1 [Chlamydomonas eustigma]	gi|1238988981|dbj|GAX82275.1|	721	100.523	1	42.6470588235294	6.97197e-18	2056	2457	576	709	136
g10345.t1	1161	hypothetical protein CEUSTIGMA_g8200.t1 [Chlamydomonas eustigma]	gi|1238990591|dbj|GAX80765.1|	505	142.124	1	43.6363636363636	5.68452e-34	70	561	30	194	165
g10346.t1	2467	hypothetical protein CEUSTIGMA_g770.t1 [Chlamydomonas eustigma]	gi|1238997930|dbj|GAX73316.1|	1055	122.865	1	47.787610619469	9.35086e-25	196	528	118	230	113
g10349.t1	939	predicted protein [Thalassiosira pseudonana CCMP1335] >gi|220970966|gb|EED89302.1| predicted protein [Thalassiosira pseudonana CCMP1335]	gi|224009215|ref|XP_002293566.1|	291	134.035	1	37.6146788990826	2.1198e-33	199	840	54	269	218
g10351.t1	2070	hypothetical protein CHLRE_13g581850v5 [Chlamydomonas reinhardtii]	gi|1335039398|gb|PNW74014.1|	648	639.802	1	80.9178743961353	0	805	2037	201	614	414
